Beyond Green Sustainable Food Partners,certified,Restaurant,bcorporation.net/directory/beyond-green-sustainable-food-partners,beyondgreenpartners.com,2012,96.3,23.0,38.6,14.9,19.7
Avocado Green Mattress,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/avocado-green-mattress,www.avocadogreenmattress.com,2019,126.2,44.4,41.9,14.6,21.9
NETO,certified,Marketing & Communications Services,bcorporation.net/directory/yo-elijo,www.yoelijokids.com,2016,88.6,34.4,4.4,12.0,22.5
Greenvines,certified,Home & Personal Care,bcorporation.net/directory/greenvines,www.greenvines.com.tw,2017,117.6,29.6,54.1,11.0,22.9
Greenvines,certified,Home & Personal Care,bcorporation.net/directory/greenvines,www.greenvines.com.tw,2015,99.7,21.6,53.3,9.8,14.9
"Mightybytes, Inc.",certified,IT Software & Services/Web Design,bcorporation.net/directory/mightybytes-inc,mightybytes.com,2017,101.7,28.4,12.1,22.2,23.2
"Mightybytes, Inc.",certified,IT Software & Services/Web Design,bcorporation.net/directory/mightybytes-inc,mightybytes.com,2015,83.6,19.8,12.5,19.0,26.0
"Mightybytes, Inc.",certified,IT Software & Services/Web Design,bcorporation.net/directory/mightybytes-inc,mightybytes.com,2012,98.1,27.7,13.9,18.4,27.7
ekodev,certified,Sustainability Consulting,bcorporation.net/directory/ekodev,www.ekodev.com,2017,115.7,26.8,23.2,14.9,35.8
ekodev,certified,Sustainability Consulting,bcorporation.net/directory/ekodev,www.ekodev.com,2015,95.7,18.9,11.6,7.5,30.9
State of Sahaja: Yoga Mats & Yoga Studio That Gives Back,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/state-of-sahaja-yoga-mats-yoga-studio-that-gives-back,www.sahajayogamats.com,2018,98.4,72.4,8.3,6.9,
Springload,certified,IT Software & Services/Web Design,bcorporation.net/directory/springload,www.springload.co.nz,2019,84.5,22.7,11.3,8.6,32.9
Public Sector Network,certified,Education & Training Services,bcorporation.net/directory/public-sector-network,publicsectornetwork.co,2018,82.1,30.4,8.0,9.3,31.6
Recruit for Good,certified,Research & Design,bcorporation.net/directory/innovate360,www.recruitforgood.com.au,2018,105.1,63.5,0.0,8.3,
Project Everest Ventures,certified,Education & Training Services,bcorporation.net/directory/project-everest-ventures,www.projecteverest.ventures,2018,83.9,20.3,6.3,12.8,27.5
Pablo & Rustys Pty Ltd,certified,Food & Beverage,bcorporation.net/directory/pablo-rustys-pty-ltd,pabloandrustys.com.au,2017,80.9,29.3,21.9,8.5,21.2
Osana,certified,Healthcare Providers,bcorporation.net/directory/osana,www.osana.care,2019,80.3,19.4,4.7,13.6,25.4
Method Recycling,certified,"Housewares, Home Furnishings, & Accessories",bcorporation.net/directory/method-recycling,www.methodrecycling.com,2019,93.4,19.1,43.8,7.1,20.9
Kosloff Architecture,certified,Research & Design,bcorporation.net/directory/kosloff-architecture,kosloffarchitecture.com,2018,93.0,32.6,20.2,13.5,26.6
Kilmarnock Enterprises,certified,Machinery & Equipment,bcorporation.net/directory/kilmarnock-enterprises,www.kilmarnock.co.nz,2019,90.4,32.5,10.5,16.3,27.9
Kathmandu,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/kathmandu,www.kathmandu.co.nz,2017,82.2,24.0,25.4,10.0,21.5
Karst Stone Paper™,certified,Books & Media,bcorporation.net/directory/karst-stone-paper,karststonepaper.com,2019,83.6,21.2,34.5,5.6,18.8
GOGO events Pty Ltd,certified,Fine Arts,bcorporation.net/directory/gogo-events-pty-ltd,www.gogoevents.com.au,2017,87.3,49.3,2.0,8.0,20.7
First Ray,certified,Food & Beverage,bcorporation.net/directory/first-ray,www.firstray.com.au,2019,83.3,21.3,36.3,6.4,15.0
Compass Creative Studio Pty Ltd,certified,Marketing & Communications Services,bcorporation.net/directory/compass-creative-studio-pty-ltd,www.compasscreative.com.au,2019,87.3,41.8,4.2,7.7,26.3
Dignity,certified,Home & Personal Care,bcorporation.net/directory/dignity,dignitynz.com,2019,85.6,21.9,22.1,7.6,17.8
Clean Technology Partners,certified,Energy Efficiency & Consulting,bcorporation.net/directory/clean-technology-partners,www.clean-tech.com.au/about-us,2019,85.1,16.8,34.0,7.5,25.5
Australian Brands Alliance,certified,"Apparel, Footwear & Accessories",bcorporation.net/directory/australian-brands-alliance,www.abalabels.com.au,2019,83.3,29.5,18.5,8.2,22.8
Atticus Health,certified,Healthcare Providers,bcorporation.net/directory/atticus-health,atticushealth.com.au,2019,93.0,35.9,4.1,7.2,19.8
Anthologie,certified,Marketing & Communications Services,bcorporation.net/directory/anthologie,weareanthologie.com,2019,81.6,28.2,9.3,6.4,24.0
Action Sustainability Asia Pacific Pty Ltd,certified,Sustainability Consulting,bcorporation.net/directory/action-sustainability-asia-pacific-pty-ltd,www.actionsustainability.com.au,2018,82.7,18.7,8.9,7.2,21.8
"CNote Group, Inc.",certified,Other,bcorporation.net/directory/cnote-group-inc,mycnote.com,2018,94.0,24.6,0.0,14.1,16.3
Cage Free Productions,certified,Film & Music Production,bcorporation.net/directory/cage-free-productions,www.cagefreeproductions.com,2018,91.6,32.4,5.4,19.8,17.3
Cage Free Productions,certified,Film & Music Production,bcorporation.net/directory/cage-free-productions,www.cagefreeproductions.com,2016,121.5,43.3,9.1,14.6,0.0
Cage Free Productions,certified,Film & Music Production,bcorporation.net/directory/cage-free-productions,www.cagefreeproductions.com,2012,93.3,11.7,6.3,15.3,0.0
PATAGUA,certified,Sustainability Consulting,bcorporation.net/directory/patagua,www.patagua.cl,2017,90.0,49.5,34.7,5.8,
"Capital Plus Financial, LLC",certified,Credit Provider,bcorporation.net/directory/capital-plus-financial-llc,www.capitalplusfin.com,2017,99.2,23.1,4.4,9.5,18.5
Shifting Patterns Consulting,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/shifting-patterns-consulting,www.shifting-patterns.com,2019,92.1,38.1,1.8,15.2,
Shifting Patterns Consulting,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/shifting-patterns-consulting,www.shifting-patterns.com,2016,102.2,30.7,3.7,13.0,
Shifting Patterns Consulting,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/shifting-patterns-consulting,www.shifting-patterns.com,2014,86.6,32.8,5.4,6.5,0.0
TriCiclos,certified,Other,bcorporation.net/directory/triciclos-brasil,www.triciclos.cl,2015,135.2,40.8,42.7,20.4,31.3
TriCiclos,certified,Other,bcorporation.net/directory/triciclos-brasil,www.triciclos.cl,2014,134.4,43.0,40.4,12.1,38.9
TriCiclos,certified,Other,bcorporation.net/directory/triciclos-brasil,www.triciclos.cl,2012,106.7,25.6,37.7,10.9,32.4
Fibra Design Sustentável/ MateriaBrasil,certified,Other,bcorporation.net/directory/fibra-design-sustentável-materiabrasil,www.materiabrasil.com,2016,81.1,19.5,16.9,13.1,26.5
Dibago,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/dibago,www.dibagodibago.com,2016,100.2,41.0,3.3,6.4,
Vista Global Coaching & Consulting LLC,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/vista-global-coaching-consulting-llc,vistaglobalcc.com,2018,123.0,43.2,7.8,8.7,
Vista Global Coaching & Consulting LLC,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/vista-global-coaching-consulting-llc,vistaglobalcc.com,2016,128.0,49.7,7.8,8.8,0.0
Vista Global Coaching & Consulting LLC,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/vista-global-coaching-consulting-llc,vistaglobalcc.com,2014,105.2,42.4,10.7,8.3,0.0
Vista Global Coaching & Consulting LLC,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/vista-global-coaching-consulting-llc,vistaglobalcc.com,2012,91.6,14.2,4.9,7.1,0.0
Cabot Creamery Co-operative,certified,Food & Beverage,bcorporation.net/directory/cabot-creamery-co-operative,www.cabotcheese.coop,2017,92.7,34.1,21.0,12.4,25.2
Cabot Creamery Co-operative,certified,Food & Beverage,bcorporation.net/directory/cabot-creamery-co-operative,www.cabotcheese.coop,2014,84.4,38.7,14.1,11.7,20.0
Cabot Creamery Co-operative,certified,Food & Beverage,bcorporation.net/directory/cabot-creamery-co-operative,www.cabotcheese.coop,2012,82.4,37.4,18.7,12.6,13.5
Realize Strategies,certified,Management and Financial Consulting,bcorporation.net/directory/realize-strategies,www.realizestrategies.ca,2016,120.7,36.9,9.2,22.2,35.3
Realize Strategies,certified,Management and Financial Consulting,bcorporation.net/directory/realize-strategies,www.realizestrategies.ca,2015,121.9,33.5,8.8,18.4,32.0
stok,certified,Architecture/Design/Planning,bcorporation.net/directory/stok,stok.com,2017,106.9,24.8,33.8,14.9,31.8
stok,certified,Architecture/Design/Planning,bcorporation.net/directory/stok,stok.com,2016,112.6,20.1,46.4,13.2,32.7
Mialuna,certified,Home & Personal Care,bcorporation.net/directory/mialuna,mialuna.cl,2020,96.2,20.7,25.7,12.1,17.7
Mialuna,certified,Home & Personal Care,bcorporation.net/directory/mialuna,mialuna.cl,2017,101.7,18.3,34.9,12.0,16.2
Dolium Bodega Subterranea,certified,Agricultural Services,bcorporation.net/directory/dolium-bodega-subterranea,www.dolium.com,2016,108.2,25.0,47.1,13.4,22.7
Dolium Bodega Subterranea,certified,Agricultural Services,bcorporation.net/directory/dolium-bodega-subterranea,www.dolium.com,2014,93.5,20.5,43.8,9.4,19.8
Arbonne,certified,Home & Personal Care,bcorporation.net/directory/arbonne,www.arbonne.com/pws/homeoffice/tabs/home.aspx,2019,83.8,18.9,16.4,18.5,25.2
KeHE,certified,Food & Beverage,bcorporation.net/directory/kehe,www.kehe.com,2017,83.9,14.7,8.9,12.1,48.0
KeHE,certified,Food & Beverage,bcorporation.net/directory/kehe,www.kehe.com,2015,83.2,18.1,10.0,12.2,42.9
Daterra Atividades Rurais,certified,Growers,bcorporation.net/directory/daterra-atividades-rurais,www.daterracoffee.com.br,2016,97.5,16.6,60.4,5.6,14.9
Wetherby Asset Management,certified,Investment Advisor,bcorporation.net/directory/wetherby-asset-management,www.wetherby.com,2018,124.3,17.6,13.5,19.5,42.3
Wetherby Asset Management,certified,Investment Advisor,bcorporation.net/directory/wetherby-asset-management,www.wetherby.com,2016,101.4,12.4,8.1,10.2,37.5
GloryBee,certified,Food & Beverage,bcorporation.net/directory/glorybee,www.GloryBee.com,2017,100.8,26.3,30.8,17.8,25.7
GloryBee,certified,Food & Beverage,bcorporation.net/directory/glorybee,www.GloryBee.com,2016,88.3,24.4,31.9,9.9,22.1
The Morne Wine Company dba Brooks Wines,certified,Growers,bcorporation.net/directory/the-morne-wine-company-dba-brooks-wines,www.brookswine.com,2018,83.3,21.2,34.1,14.2,13.8
Chris King,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/king-cycle-group-inc,www.chrisking.com,2019,80.7,12.5,35.8,12.9,17.2
"WholeTrees, LLC",certified,Design/Build,bcorporation.net/directory/wholetrees-llc,www.wholetrees.com,2017,82.3,24.8,18.6,6.8,17.9
Mission Partners,certified,Nonprofit Consulting & Fundraising,bcorporation.net/directory/mission-partners,mission.partners,2018,95.4,30.5,6.9,6.7,29.8
Salt Palm Development,certified,Contractors & Builders,bcorporation.net/directory/salt-palm-development,www.SaltPalm.com,2018,107.7,68.8,18.1,20.8,
Fors Marsh Group LLC,certified,Marketing & Communications Services,bcorporation.net/directory/fors-marsh-group-llc,www.forsmarshgroup.com,2017,84.5,19.5,8.6,12.8,28.5
Good Food for Good Inc.,certified,Food & Beverage,bcorporation.net/directory/good-food-good-inc,www.goodfoodforgood.ca,2018,88.0,42.4,18.2,7.4,19.9
BSW Wealth Partners,certified,Investment Advisor,bcorporation.net/directory/bsw-wealth-partners-llc,www.bsw.com,2016,91.4,17.9,7.8,11.5,29.5
"Makeena, Inc.",certified,IT Software & Services/Web Design,bcorporation.net/directory/makeena-inc,makeena.com,2019,81.8,36.2,8.5,10.0,
The National Society of Leadership and Success,certified,Education & Training Services,bcorporation.net/directory/the-national-society-of-leadership-and-success,www.nsls.org,2016,81.3,16.3,6.0,15.0,24.3
Fully,certified,Other,bcorporation.net/directory/fully,www.fully.com,2017,89.9,22.1,30.6,5.9,24.5
Fully,certified,Other,bcorporation.net/directory/fully,www.fully.com,2015,83.6,19.5,28.9,5.7,16.2
American College of Healthcare Sciences,certified,Education & Training Services,bcorporation.net/directory/american-college-of-healthcare-sciences-achs,www.achs.edu,2016,116.4,32.2,12.6,15.9,33.8
Guru Media Solutions,certified,Management and Financial Consulting,bcorporation.net/directory/guru-media-solutions,weareguru.com,2019,85.4,15.5,1.8,17.1,28.5
Where There Be Dragons,certified,Education & Training Services,bcorporation.net/directory/where-there-be-dragons,wheretherebedragons.com,2017,80.6,14.4,3.0,9.6,22.6
Futuro Forestal,certified,Sustainability Consulting,bcorporation.net/directory/futuro-forestal,www.futuroforestal.com,2015,89.5,15.5,51.2,7.6,15.1
"NativeEnergy, a Public Benefit Corporation",certified,Carbon Capture & Credits,bcorporation.net/directory/nativeenergy-inc,www.nativeenergy.com,2017,112.2,18.3,26.7,18.0,29.3
"NativeEnergy, a Public Benefit Corporation",certified,Carbon Capture & Credits,bcorporation.net/directory/nativeenergy-inc,www.nativeenergy.com,2016,103.4,17.3,39.1,13.4,24.4
Blue Star Integrative Studio,certified,Architecture/Design/Planning,bcorporation.net/directory/blue-star-integrative-studio,www.bsi.studio,2016,81.3,33.0,14.0,11.7,22.6
Runa,certified,Agricultural Services,bcorporation.net/directory/runa,www.runa.com,2016,80.5,24.5,22.4,16.5,17.1
Runa,certified,Agricultural Services,bcorporation.net/directory/runa,www.runa.com,2014,108.9,43.5,35.9,13.0,16.5
Runa,certified,Agricultural Services,bcorporation.net/directory/runa,www.runa.com,2012,118.0,43.4,38.2,12.7,23.7
Green Mountain Power,certified,Other Energy Generation,bcorporation.net/directory/green-mountain-power,www.greenmountainpower.com,2016,86.2,12.0,25.2,16.9,32.1
Green Mountain Power,certified,Other Energy Generation,bcorporation.net/directory/green-mountain-power,www.greenmountainpower.com,2014,84.3,13.4,27.9,15.7,27.3
Austral Consultores SpA,certified,Research & Design,bcorporation.net/directory/austral-consultores-sp-a,www.australc.cl,2019,80.9,17.4,7.8,16.7,36.4
"W.S. Badger Co, Inc.",certified,Home & Personal Care,bcorporation.net/directory/ws-badger-co-inc,www.badgerbalm.com,2016,141.2,27.8,65.2,18.4,26.7
"W.S. Badger Co, Inc.",certified,Home & Personal Care,bcorporation.net/directory/ws-badger-co-inc,www.badgerbalm.com,2015,137.8,31.8,57.1,18.0,27.4
"W.S. Badger Co, Inc.",certified,Home & Personal Care,bcorporation.net/directory/ws-badger-co-inc,www.badgerbalm.com,2012,121.8,24.9,40.3,14.9,26.5
Possible Future,certified,Research & Design,bcorporation.net/directory/possible-future,www.possible-future.com,2019,86.3,20.0,7.8,15.2,36.7
The Redwoods Group,certified,Insurance,bcorporation.net/directory/the-redwoods-group,redwoodsgroup.com,2017,96.9,21.1,3.8,17.9,28.3
The Redwoods Group,certified,Insurance,bcorporation.net/directory/the-redwoods-group,redwoodsgroup.com,2015,95.7,18.7,6.8,12.6,25.4
The Redwoods Group,certified,Insurance,bcorporation.net/directory/the-redwoods-group,redwoodsgroup.com,2014,102.2,20.8,6.8,11.0,31.2
The Redwoods Group,certified,Insurance,bcorporation.net/directory/the-redwoods-group,redwoodsgroup.com,2012,111.9,16.4,7.3,15.3,35.6
AccertaClaim Servicorp Inc.,certified,Health Insurance,bcorporation.net/directory/accertaclaim-servicorp-inc,www.accerta.ca,2016,93.0,19.8,6.8,13.3,25.4
A to Z Wineworks,certified,Food & Beverage,bcorporation.net/directory/a-to-z-wineworks,www.atozwineworks.com,2018,121.8,39.4,45.8,13.1,23.3
A to Z Wineworks,certified,Food & Beverage,bcorporation.net/directory/a-to-z-wineworks,www.atozwineworks.com,2016,136.7,55.3,45.2,12.8,23.4
A to Z Wineworks,certified,Food & Beverage,bcorporation.net/directory/a-to-z-wineworks,www.atozwineworks.com,2014,102.7,54.2,19.0,8.0,21.6
Guayaki Sustainable Rainforest Products,certified,Food & Beverage,bcorporation.net/directory/guayaki-sustainable-rainforest-products,guayaki.com,2018,119.8,42.7,35.0,16.9,25.0
Guayaki Sustainable Rainforest Products,certified,Food & Beverage,bcorporation.net/directory/guayaki-sustainable-rainforest-products,guayaki.com,2016,128.4,46.1,37.0,17.2,28.0
Guayaki Sustainable Rainforest Products,certified,Food & Beverage,bcorporation.net/directory/guayaki-sustainable-rainforest-products,guayaki.com,2013,118.1,46.7,33.2,13.8,24.3
Guayaki Sustainable Rainforest Products,certified,Food & Beverage,bcorporation.net/directory/guayaki-sustainable-rainforest-products,guayaki.com,2011,112.7,39.8,34.1,13.7,24.9
Modern Energy,certified,Other Energy Generation,bcorporation.net/directory/modern-energy,www.modern.energy,2016,107.5,28.9,12.2,14.4,21.8
UpDIG,certified,Growers,bcorporation.net/directory/updig,UpDIG.is,2017,96.0,46.5,43.5,6.0,
Noticias Positivas,certified,Other,bcorporation.net/directory/noticias-positivas,noticiaspositivas.org,2016,88.9,34.6,5.5,8.4,
Noticias Positivas,certified,Other,bcorporation.net/directory/noticias-positivas,noticiaspositivas.org,2014,82.3,32.3,4.5,10.4,0.0
Vistage S.A. Argentina,certified,Management and Financial Consulting,bcorporation.net/directory/vistage-sa-argentina,www.vistage.com.ar,2017,83.4,36.1,3.3,15.9,28.1
MacKay CEO Forums,certified,Management and Financial Consulting,bcorporation.net/directory/mac-kay-ceo-forums,mackayceoforums.com,2018,85.1,28.5,3.5,15.0,29.4
Ecodeo,certified,Film & Music Production,bcorporation.net/directory/ecodeo,www.ecodeo.co,2016,85.8,45.8,22.3,10.4,
"Donegood, PBC",certified,IT Software & Services/Web Design,bcorporation.net/directory/donegood-pbc,donegood.co,2016,103.2,33.3,8.6,19.8,28.2
Assurity Life Insurance Company,certified,Insurance,bcorporation.net/directory/assurity-life-insurance-company,www.assurity.com,2017,83.8,22.8,11.2,19.5,30.3
Assurity Life Insurance Company,certified,Insurance,bcorporation.net/directory/assurity-life-insurance-company,www.assurity.com,2015,82.4,22.3,11.9,18.4,29.9
Skyline Hawai'i,certified,Travel & Leisure,bcorporation.net/directory/skyline-hawaii,www.skylinehawaii.com,2018,81.3,35.2,10.6,12.0,23.4
The Alinker Inventions Ltd,certified,"Sports Equipment, Toys & Accessories",bcorporation.net/directory/the-alinker-inventions-ltd,www.thealinker.com,2017,94.5,45.5,2.6,20.2,
AppHarvest,certified,Growers,bcorporation.net/directory/app-harvest,appharvest.com,2019,82.8,15.7,33.5,14.4,19.1
